path	base_lines	base_comment_lines	base_inline_comments	base_doc_lines	base_blank_lines	base_doc_blocks	base_module_blocks	base_type_blocks	base_switches	base_prose_lines	base_doctest_prompts	current_lines	current_comment_lines	current_inline_comments	current_doc_lines	current_blank_lines	current_doc_blocks	current_module_blocks	current_type_blocks	current_switches	current_prose_lines	current_doctest_prompts
runtime/test/mix/cap_profile_project_keys_check_test.exs	134	12	0	13	22	0	1	0	0	25	0	134	12	0	13	22	0	1	0	0	25	0
runtime/test/mix/capabilities_exercisable_check_test.exs	143	11	0	12	24	0	1	0	0	23	0	143	11	0	12	24	0	1	0	0	23	0
runtime/test/mix/catalogue_enumerations_check_test.exs	127	10	0	16	23	0	1	0	0	26	0	127	10	0	16	23	0	1	0	0	26	0
runtime/test/mix/catalogue_family_check_test.exs	277	24	0	14	46	0	1	0	0	38	0	277	24	0	14	46	0	1	0	0	38	0
runtime/test/mix/catalogue_roles_test.exs	213	59	0	22	29	0	1	0	0	81	0	213	59	0	22	29	0	1	0	0	81	0
runtime/test/mix/derniers_murs_check_test.exs	892	98	0	21	153	0	1	0	0	119	0	892	98	0	21	153	0	1	0	0	119	0
runtime/test/mix/eval_doors_stdout_check_test.exs	255	46	0	23	36	0	1	0	0	69	0	255	46	0	23	36	0	1	0	0	69	0
runtime/test/mix/events_family_check_test.exs	392	37	0	23	59	0	1	0	0	60	0	392	37	0	23	59	0	1	0	0	60	0
runtime/test/mix/forge_fields_check_test.exs	132	9	0	14	23	0	1	0	0	23	0	132	9	0	14	23	0	1	0	0	23	0
runtime/test/mix/gate_composition_test.exs	136	28	0	11	19	0	1	0	0	39	0	136	28	0	11	19	0	1	0	0	39	0
runtime/test/mix/layout_single_source_check_test.exs	347	61	0	27	45	0	1	0	0	88	0	347	61	0	27	45	0	1	0	0	88	0
runtime/test/mix/lcars_contracts_check_test.exs	799	139	0	13	125	0	1	0	0	152	0	799	139	0	13	125	0	1	0	0	152	0
runtime/test/mix/no_check_passes_on_nothing_test.exs	209	81	0	18	17	0	1	0	0	99	0	209	81	0	18	17	0	1	0	0	99	0
runtime/test/mix/proven_image_regime_check_test.exs	114	6	0	17	17	0	1	0	0	23	0	114	6	0	17	17	0	1	0	0	23	0
runtime/test/mix/runtime_family_check_test.exs	404	35	0	20	69	0	1	0	0	55	0	404	35	0	20	69	0	1	0	0	55	0
runtime/test/mix/seam_surface_check_test.exs	171	12	0	11	30	0	1	0	0	23	0	171	12	0	11	30	0	1	0	0	23	0
runtime/test/mix/single_source_family_check_test.exs	325	31	0	25	54	0	1	0	0	56	0	325	31	0	25	54	0	1	0	0	56	0
runtime/test/mix/slug_witness_test.exs	96	10	0	15	15	0	1	0	0	25	0	96	10	0	15	15	0	1	0	0	25	0
runtime/test/mix/test_corpora_check_test.exs	174	30	0	12	31	0	1	0	0	42	0	174	30	0	12	31	0	1	0	0	42	0
runtime/test/mix/test_view_test.exs	138	5	0	9	23	0	1	0	0	14	0	138	5	0	9	23	0	1	0	0	14	0
runtime/test/mix/tests_corpus_walls_check_test.exs	281	52	0	20	35	0	1	0	0	72	0	281	52	0	20	35	0	1	0	0	72	0
runtime/test/mix/tool_descriptions_check_test.exs	136	20	0	24	19	0	1	0	0	44	0	136	20	0	24	19	0	1	0	0	44	0
runtime/test/mix/tool_effects_check_test.exs	134	10	0	11	23	0	1	0	0	21	0	134	10	0	11	23	0	1	0	0	21	0
runtime/test/mix/tools_gated_check_test.exs	264	12	0	12	40	0	1	0	0	24	0	264	12	0	12	40	0	1	0	0	24	0
runtime/test/support/authority_double.ex	174	19	0	41	23	3	1	0	0	60	0	174	19	0	41	23	3	1	0	0	60	0
runtime/test/support/barrier.ex	74	2	0	63	3	1	1	0	0	65	0	74	2	0	63	3	1	1	0	0	65	0
runtime/test/support/cap_profile_fixture.ex	50	2	0	19	8	1	1	0	0	21	0	50	2	0	19	8	1	1	0	0	21	0
runtime/test/support/catalogue_isolation.ex	48	0	0	23	7	1	1	0	0	23	0	48	0	0	23	7	1	1	0	0	23	0
runtime/test/support/forge/payload_fixture.ex	99	16	0	26	13	4	1	0	0	42	0	99	16	0	26	13	4	1	0	0	42	0
runtime/test/support/os_probe.ex	108	5	0	60	7	3	1	0	0	65	0	108	5	0	60	7	3	1	0	0	65	0
runtime/test/support/pilot/biz_catalogue_fixture.ex	133	8	0	21	15	3	1	0	0	29	0	133	8	0	21	15	3	1	0	0	29	0
runtime/test/support/pilot/cold_forge_stub.ex	19	0	0	9	3	1	1	0	1	9	0	19	0	0	9	3	1	1	0	1	9	0
runtime/test/support/pilot/dispatcher_bench.ex	406	75	0	9	55	0	1	0	9	84	0	406	75	0	9	55	0	1	0	9	84	0
runtime/test/support/pilot/forge_stubs.ex	137	36	0	23	19	0	4	0	0	59	0	137	36	0	23	19	0	4	0	0	59	0
runtime/test/support/pilot/poller_bench.ex	507	127	0	8	63	0	1	0	18	135	0	507	127	0	8	63	0	1	0	18	135	0
runtime/test/support/pilot/provenance_wall_harness.ex	104	1	0	11	16	3	2	0	0	12	0	104	1	0	11	16	3	2	0	0	12	0
runtime/test/support/pilot/stub_task_queue.ex	22	0	0	14	1	0	1	0	0	14	0	22	0	0	14	1	0	1	0	0	14	0
runtime/test/support/probe_seam.ex	10	0	0	5	1	0	1	0	0	5	0	10	0	0	5	1	0	1	0	0	5	0
runtime/test/support/spawner/launch_stub.ex	32	0	0	0	6	0	0	0	1	0	0	32	0	0	0	6	0	0	0	1	0	0
runtime/test/support/spawner/mcp_socket_stub.ex	29	10	0	6	3	2	0	0	1	16	0	29	10	0	6	3	2	0	0	1	16	0
runtime/test/support/test_env.ex	147	8	0	83	10	5	1	0	0	91	0	147	8	0	83	10	5	1	0	0	91	0
runtime/test/support/time_formatter.ex	57	4	0	17	6	0	1	0	0	21	0	57	4	0	17	6	0	1	0	0	21	0
runtime/test/test_helper.exs	77	49	0	0	5	0	0	0	0	49	0	77	49	0	0	5	0	0	0	0	49	0
